Posición Horizontal,Posición Vertical,Probabilidad
15,-16,0.0005
15,-15,0.00039999999999999996
15,-14,0.001
15,-13,0.0011
15,-12,0.0008
15,-11,0.00039999999999999996
15,-10,0.0005
15,-9,0.0011
15,-8,0.0008
15,-7,0.0008000000000000001
15,-6,0.001
15,-5,0.001
15,-4,0.0009
15,-3,0.0007
15,-2,0.0012
15,-1,0.0009
15,0,0.001
15,1,0.0007
15,2,0.001
15,3,0.0007
15,4,0.0011
15,5,0.0006
15,6,0.0014
15,7,0.001
15,8,0.0013000000000000002
15,9,0.0007999999999999999
15,10,0.0009
15,11,0.0005
15,12,0.0012
15,13,0.0012000000000000001
15,14,0.0014
15,15,0.0007
