Posición Horizontal,Posición Vertical,Probabilidad
5,-9,0.00030000000000000003
5,-8,0.0002
5,-7,0.0004
5,-6,0.0007
5,-5,0.0004
5,-4,0.0005
5,-3,0.0008
5,-2,0.0002
5,-1,0.0002
5,0,0.00030000000000000003
5,1,0.00039999999999999996
5,2,0.0005
5,3,0.0006000000000000001
5,4,0.0004
5,5,0.0002
5,6,0.00030000000000000003
5,7,0.0005
5,8,0.00030000000000000003
5,9,0.0004
5,10,0.0007999999999999999
5,11,0.00039999999999999996
5,12,0.0006000000000000001
5,13,0.0004
5,14,0.0005
5,15,0.0008
6,-16,0.00030000000000000003
6,-15,0.0006
6,-14,0.0
6,-13,0.0006000000000000001
6,-12,0.0009
6,-11,0.00030000000000000003
6,-10,0.00039999999999999996
6,-9,0.0005
6,-8,0.0005
6,-7,0.0004
6,-6,0.0002
6,-5,0.0006999999999999999
6,-4,0.0005
6,-3,0.0004
6,-2,0.0005
6,-1,0.0005
6,0,0.0005
6,1,0.0005
6,2,0.0005
6,3,0.0005
6,4,0.0005
6,5,0.00030000000000000003
6,6,0.0007999999999999999
6,7,0.0007
6,8,0.0005
6,9,0.0006000000000000001
6,10,0.0008
6,11,0.0008000000000000001
6,12,0.001
6,13,0.0008000000000000001
6,14,0.0004
6,15,0.0007
7,-16,0.0001
7,-15,0.0002
7,-14,0.00030000000000000003
7,-13,0.0004
7,-12,0.0002
7,-11,0.0002
7,-10,0.0005
7,-9,0.0005
7,-8,0.00030000000000000003
7,-7,0.0002
7,-6,0.0006000000000000001
7,-5,0.00039999999999999996
7,-4,0.0004
7,-3,0.00030000000000000003
7,-2,0.0
7,-1,0.0002
7,0,0.00039999999999999996
7,1,0.0006000000000000001
7,2,0.0001
7,3,0.0007
7,4,0.00030000000000000003
7,5,0.00030000000000000003
7,6,0.0002
7,7,0.00030000000000000003
7,8,0.0
7,9,0.00030000000000000003
7,10,0.00030000000000000003
7,11,0.0006000000000000001
7,12,0.00030000000000000003
7,13,0.0008
7,14,0.0006000000000000001
7,15,0.0001
8,-16,0.0002
8,-15,0.0001
8,-14,0.0003
8,-13,0.0002
8,-12,0.0002
8,-11,0.0001
8,-10,0.0002
8,-9,0.0001
8,-8,0.0001
8,-7,0.00030000000000000003
8,-6,0.0002
8,-5,0.00039999999999999996
8,-4,0.0002
8,-3,0.0005
8,-2,0.0001
8,-1,0.0001
8,0,0.00039999999999999996
8,1,0.00039999999999999996
8,2,0.0002
8,3,0.0001
8,4,0.0004
8,5,0.0002
8,6,0.0004
8,7,0.00030000000000000003
8,8,0.0
8,9,0.0002
8,10,0.0002
8,11,0.0002
8,12,0.00030000000000000003
8,13,0.0002
8,14,0.0001
8,15,0.0005
9,-16,0.0001
9,-15,0.0
9,-14,0.0003
9,-13,0.0002
9,-12,0.0002
9,-11,0.0002
9,-10,0.0002
9,-9,0.0
9,-8,0.00030000000000000003
9,-7,0.0002
9,-6,0.0
9,-5,0.0002
9,-4,0.0002
9,-3,0.00030000000000000003
9,-2,0.0
9,-1,0.0002
9,0,0.0
9,1,0.0001
9,2,0.00030000000000000003
9,3,0.0
9,4,0.0
9,5,0.0001
9,6,0.0002
9,7,0.0002
9,8,0.0
9,9,0.0001
9,10,0.0004
9,11,0.0002
9,12,0.0
9,13,0.0002
9,14,0.00030000000000000003
9,15,0.0002
10,-16,0.0
10,-15,0.0
10,-14,0.0001
10,-13,0.0001
10,-12,0.0002
10,-11,0.0001
10,-10,0.0002
10,-9,0.0
10,-8,0.0001
10,-7,0.0004
10,-6,0.0002
10,-5,0.0002
10,-4,0.0001
10,-3,0.0001
10,-2,0.0
10,-1,0.0
10,0,0.0004
10,1,0.0004
10,2,0.0002
10,3,0.0002
10,4,0.00030000000000000003
10,5,0.0002
10,6,0.0
10,7,0.0
10,8,0.00039999999999999996
10,9,0.0002
10,10,0.0004
10,11,0.0002
10,12,0.0002
10,13,0.0003
10,14,0.0004
10,15,0.0004
11,-16,0.0
11,-15,0.0001
11,-14,0.0002
11,-13,0.0
11,-12,0.0002
11,-11,0.00030000000000000003
11,-10,0.0
11,-9,0.00030000000000000003
11,-8,0.0
11,-7,0.0
11,-6,0.0
11,-5,0.0001
