Posición Horizontal,Posición Vertical,Probabilidad
2,-4,0.0012000000000000001
2,-3,0.0008999999999999999
2,-2,0.0009
2,-1,0.0014
2,0,0.0011
2,1,0.0013
2,2,0.0014
2,3,0.0012000000000000001
2,4,0.0013
2,5,0.0009
2,6,0.0011
2,7,0.001
2,8,0.0012000000000000001
2,9,0.0009
2,10,0.0012000000000000001
2,11,0.0009000000000000001
2,12,0.0012000000000000001
2,13,0.0006999999999999999
2,14,0.0008
2,15,0.0011
3,-16,0.0014
3,-15,0.0018
3,-14,0.0009000000000000001
3,-13,0.0004
3,-12,0.0008
3,-11,0.0008000000000000001
3,-10,0.0011
3,-9,0.0006000000000000001
3,-8,0.0006000000000000001
3,-7,0.0009
3,-6,0.001
3,-5,0.0008
3,-4,0.0012000000000000001
3,-3,0.0011
3,-2,0.0013
3,-1,0.0008
3,0,0.0013
3,1,0.0012000000000000001
3,2,0.0012
3,3,0.0008000000000000001
3,4,0.0011
3,5,0.0012
3,6,0.0006000000000000001
3,7,0.0006000000000000001
3,8,0.001
3,9,0.0009
3,10,0.0009
3,11,0.0007000000000000001
3,12,0.0013
3,13,0.0007999999999999999
3,14,0.0009000000000000001
3,15,0.0008
4,-16,0.0012000000000000001
4,-15,0.0005
4,-14,0.0013
4,-13,0.0007
4,-12,0.0008
4,-11,0.0015
4,-10,0.0011
4,-9,0.0015
4,-8,0.0007999999999999999
4,-7,0.001
4,-6,0.00030000000000000003
4,-5,0.0011
4,-4,0.0011
4,-3,0.0009000000000000001
4,-2,0.0015999999999999999
4,-1,0.0017
4,0,0.0009
4,1,0.0013
4,2,0.001
4,3,0.0011
4,4,0.0014
4,5,0.0010999999999999998
4,6,0.0008000000000000001
4,7,0.0014
4,8,0.001
4,9,0.0007999999999999999
4,10,0.0017000000000000001
4,11,0.0018
4,12,0.0014
4,13,0.0011
4,14,0.0012
4,15,0.0013
5,-16,0.0011
5,-15,0.001
5,-14,0.0005
5,-13,0.0004
5,-12,0.0011
5,-11,0.0014
5,-10,0.0007
5,-9,0.0009
5,-8,0.001
5,-7,0.0014
5,-6,0.0010999999999999998
5,-5,0.0012
5,-4,0.0013
5,-3,0.0012
5,-2,0.0010999999999999998
5,-1,0.0008
5,0,0.0007000000000000001
5,1,0.001
5,2,0.001
5,3,0.0015
5,4,0.0006
5,5,0.001
5,6,0.0011
5,7,0.0011
5,8,0.0009
5,9,0.0009
5,10,0.0011
5,11,0.0010999999999999998
5,12,0.0009000000000000001
5,13,0.0018
5,14,0.0011
5,15,0.0005
6,-16,0.0011
6,-15,0.0007999999999999999
6,-14,0.0015999999999999999
6,-13,0.0006000000000000001
6,-12,0.0009000000000000001
6,-11,0.0006000000000000001
6,-10,0.0009
6,-9,0.0011
6,-8,0.0009
6,-7,0.0005
6,-6,0.0009
6,-5,0.0013
6,-4,0.0009
6,-3,0.0005
6,-2,0.001
6,-1,0.001
6,0,0.0009
6,1,0.0014000000000000002
6,2,0.0011
6,3,0.0017000000000000001
6,4,0.0013000000000000002
6,5,0.00030000000000000003
6,6,0.001
6,7,0.0012
6,8,0.0007000000000000001
6,9,0.0014
6,10,0.0013000000000000002
6,11,0.0006000000000000001
6,12,0.0014
6,13,0.0011
6,14,0.0013
6,15,0.0013000000000000002
7,-16,0.001
7,-15,0.0011
7,-14,0.0007999999999999999
7,-13,0.0007
7,-12,0.0010999999999999998
7,-11,0.0015
7,-10,0.0009
7,-9,0.001
7,-8,0.0013000000000000002
7,-7,0.0008
7,-6,0.0007000000000000001
7,-5,0.0007
7,-4,0.0011
7,-3,0.0005
